date,misc_pca_component_1
2022-01-01,-18.240343293049563
2022-01-02,-16.04917818008349
2022-01-03,-16.77956655107218
2022-01-04,1.4801427236450735
2022-01-05,-16.04917818008349
2022-01-06,-14.58840143810611
2022-01-07,-4.200851319326425
2022-01-08,-11.45737874204244
2022-01-09,-18.240343293049563
2022-01-10,-13.12762469612873
2022-01-11,-13.12762469612873
2022-01-12,-4.200851319326425
2022-01-13,49.2723445274658
2022-01-14,-14.58840143810611
2022-01-15,-16.04917818008349
2022-01-16,-10.936459583162659
2022-01-17,-15.3187898090948
2022-01-18,-14.58840143810611
2022-01-19,-14.58840143810611
2022-01-20,8.966183421895344
2022-01-21,14.315683454670626
2022-01-22,-9.475682841185279
2022-01-23,-11.66684795415135
2022-01-24,57.59075433136672
2022-01-25,2.2305751580591178
2022-01-26,0.5803732673981798
2022-01-27,-10.936459583162659
2022-01-28,-10.936459583162659
2022-01-29,-18.240343293049563
2022-01-30,-17.50995492206087
2022-01-31,-18.240343293049563
2022-02-01,74.89606970234601
2022-02-02,11.536198832228528
2022-02-03,9.696571792884036
2022-02-04,-9.475682841185279
2022-02-05,-10.936459583162659
2022-02-06,-16.77956655107218
2022-02-07,-0.7856909002374195
2022-02-08,6.917087170441945
2022-02-09,1.4054742127286488
2022-02-10,-10.936459583162659
2022-02-11,24.324383276083196
2022-02-12,16.9731432790254
2022-02-13,-4.390276468009986
2022-02-14,-0.6436220387247538
2022-02-15,0.6277295545690684
2022-02-16,-9.475682841185279
2022-02-17,5.693091864319008
2022-02-18,-10.206071212173967
2022-02-19,-15.3187898090948
2022-02-20,-14.58840143810611
2022-02-21,11.698311757166557
2022-02-22,28.916182714124247
2022-02-23,18.082381947381208
2022-02-24,5.551023002806339
2022-02-25,-0.15001510359051196
2022-02-26,1.026623915361533
2022-02-27,2.8662509547060324
2022-02-28,1.2634053512159795
2022-03-01,3.3598578898402707
2022-03-02,-13.85801306711742
2022-03-03,3.3125016026693856
2022-03-04,-16.04917818008349
2022-03-05,-7.3118299519647465
2022-03-06,-16.77956655107218
2022-03-07,-16.04917818008349
2022-03-08,1.9464374350337827
2022-03-09,21.781680089495545
2022-03-10,15.093428112830203
2022-03-11,25.974585166744127
2022-03-12,2.8662509547060324
2022-03-13,-0.007946242077842669
2022-03-14,6.869730883271053
2022-03-15,-10.936459583162659
2022-03-16,-0.007946242077842669
2022-03-17,2.04115000937556
2022-03-18,3.407214177011163
2022-03-19,-10.936459583162659
2022-03-20,-13.85801306711742
2022-03-21,-10.936459583162659
2022-03-22,4.0902462608289625
2022-03-23,6.281411373795031
2022-03-24,14.525152666779533
2022-03-25,0.675085841739957
2022-03-26,1.1213364897033102
2022-03-27,7.904301040710436
2022-03-28,-0.6909783258956423
2022-03-29,-11.66684795415135
2022-03-30,-2.976856013203495
2022-03-31,2.7715383803642517
2022-04-01,8.567289061102883
2022-04-02,3.853464824974516
2022-04-03,-3.7546006713630717
2022-04-04,3.407214177011163
2022-04-05,6.376123948136815
2022-04-06,10.284891302360059
2022-04-07,1.4054742127286488
2022-04-08,4.725922057475877
2022-04-09,-7.169761090452077
2022-04-10,-16.04917818008349
2022-04-11,-0.6436220387247538
2022-04-12,3.900821112145408
2022-04-13,0.43830440588551056
2022-04-14,-13.85801306711742
2022-04-15,-15.3187898090948
2022-04-16,-6.723510442488724
2022-04-17,-17.50995492206087
2022-04-18,-2.151755067873026
2022-04-19,-0.10265881641961982
2022-04-20,-1.069828623262758
2022-04-21,-1.6581481327387806
2022-04-22,-7.217117377622969
2022-04-23,-18.240343293049563
2022-04-24,-16.04917818008349
2022-04-25,-0.9277597617500888
2022-04-26,-5.073308551827786
2022-04-27,-2.976856013203495
2022-04-28,2.9810075924731585
2022-04-29,-4.390276468009986
2022-04-30,-7.947505748611658
2022-05-01,-5.215377413340452
2022-05-02,-5.215377413340452
2022-05-03,-3.02421230037438
2022-05-04,-16.04917818008349
2022-05-05,-16.04917818008349
2022-05-06,-3.849313245704849
2022-05-07,-18.240343293049563
2022-05-08,-6.4867290066342775
2022-05-09,-5.708984348474697
2022-05-10,-11.66684795415135
2022-05-11,-1.2792978353716649
2022-05-12,-6.554129357230519
2022-05-13,-13.12762469612873
2022-05-14,-17.50995492206087
2022-05-15,-17.50995492206087
2022-05-16,-6.4867290066342775
2022-05-17,-0.15001510359051196
2022-05-18,-13.12762469612873
2022-05-19,4.137602547999855
2022-05-20,2.088506296546452
2022-05-21,-18.97073166403825
2022-05-22,-18.240343293049563
2022-05-23,-13.12762469612873
2022-05-24,-9.475682841185279
2022-05-25,-10.936459583162659
2022-05-26,-13.12762469612873
2022-05-27,-3.6598880970212946
2022-05-28,-16.77956655107218
2022-05-29,-19.701120035026943
2022-05-30,-13.12762469612873
2022-05-31,-13.85801306711742
2022-06-01,-13.85801306711742
2022-06-02,-3.071568587545272
2022-06-03,-3.02421230037438
2022-06-04,-18.97073166403825
2022-06-05,-16.04917818008349
2022-06-06,-13.85801306711742
2022-06-07,-18.240343293049563
2022-06-08,-13.85801306711742
2022-06-09,-3.071568587545272
2022-06-10,-14.58840143810611
2022-06-11,-18.97073166403825
2022-06-12,-5.26273370051134
2022-06-13,-5.803696922816478
2022-06-14,-18.240343293049563
2022-06-15,-16.77956655107218
2022-06-16,-13.85801306711742
2022-06-17,2.7715383803642517
2022-06-18,-10.936459583162659
2022-06-19,-16.04917818008349
2022-06-20,-3.612531809850406
2022-06-21,-13.85801306711742
2022-06-22,-13.12762469612873
2022-06-23,6.186698799453261
2022-06-24,-3.801956958533964
2022-06-25,-18.240343293049563
2022-06-26,-16.77956655107218
2022-06-27,-0.29208396510318124
2022-06-28,-15.3187898090948
2022-06-29,-14.58840143810611
2022-06-30,-14.58840143810611
2022-07-01,-3.612531809850406
2022-07-02,-19.701120035026943
2022-07-03,-18.240343293049563
2022-07-04,-16.04917818008349
2022-07-05,-5.851053209987363
2022-07-06,-16.04917818008349
2022-07-07,-15.3187898090948
2022-07-08,-18.97073166403825
2022-07-09,-18.97073166403825
2022-07-10,-22.622673518981703
2022-07-11,-14.58840143810611
2022-07-12,-5.073308551827786
2022-07-13,-2.8821434388617178
2022-07-14,-15.3187898090948
2022-07-15,-18.97073166403825
2022-07-16,-18.240343293049563
2022-07-17,-17.50995492206087
2022-07-18,-2.3411802165565803
2022-07-19,-16.04917818008349
2022-07-20,-6.534085293805166
2022-07-21,-13.85801306711742
2022-07-22,-16.04917818008349
2022-07-23,-8.772606693942127
2022-07-24,-21.161896777004323
2022-07-25,-8.677894119600346
2022-07-26,-3.02421230037438
2022-07-27,-8.677894119600346
2022-07-28,-18.97073166403825
2022-07-29,-18.97073166403825
2022-07-30,-22.622673518981703
2022-07-31,-21.161896777004323
2022-08-01,-16.77956655107218
2022-08-02,-16.04917818008349
2022-08-03,-1.610791845567892
2022-08-04,-17.50995492206087
2022-08-05,-14.58840143810611
2022-08-06,-19.701120035026943
2022-08-07,-20.43150840601563
2022-08-08,-16.77956655107218
2022-08-09,-0.15001510359051196
2022-08-10,-3.071568587545272
2022-08-11,-17.50995492206087
2022-08-12,-19.701120035026943
2022-08-13,-7.406542526306524
2022-08-14,-8.184287184466104
2022-08-15,-16.04917818008349
2022-08-16,-16.77956655107218
2022-08-17,-15.3187898090948
2022-08-18,1.8990811478628906
2022-08-19,7.2686252440635215
2022-08-20,-4.4849890423517635
2022-08-21,-5.357446274853121
2022-08-22,4.489140621621431
2022-08-23,-2.2938239293856917
2022-08-24,9.365077782687813
2022-08-25,4.0902462608289625
2022-08-26,-0.0553025292487348
2022-08-27,-17.50995492206087
2022-08-28,-13.85801306711742
2022-08-29,-0.8330471874083116
2022-08-30,-10.936459583162659
2022-08-31,-13.85801306711742
2022-09-01,-0.15001510359051196
2022-09-02,-13.85801306711742
2022-09-03,-15.3187898090948
2022-09-04,-15.3187898090948
2022-09-05,-14.58840143810611
2022-09-06,3.50192675135294
2022-09-07,-7.284517728219207
2022-09-08,6.281411373795031
2022-09-09,-11.66684795415135
2022-09-10,-15.3187898090948
2022-09-11,-16.77956655107218
2022-09-12,4.678565770304985
2022-09-13,-3.5651755226795174
2022-09-14,-12.397236325140039
2022-09-15,-13.12762469612873
2022-09-16,9.838640654396706
2022-09-17,4.773278344646762
2022-09-18,-11.66684795415135
2022-09-19,1.2634053512159795
2022-09-20,0.8171547032526263
2022-09-21,-11.66684795415135
2022-09-22,5.503666715635454
2022-09-23,6.186698799453261
2022-09-24,-0.8804034745792038
2022-09-25,-18.240343293049563
2022-09-26,1.4528304998995374
2022-09-27,9.534458867946022
2022-09-28,5.929873300173462
2022-09-29,9.439746293604244
2022-09-30,-0.6909783258956423
2022-10-01,-1.6581481327387806
2022-10-02,-3.6598880970212946
2022-10-03,-11.66684795415135
2022-10-04,2.724182093193363
2022-10-05,4.18495883517074
2022-10-06,10.332247589530951
2022-10-07,0.7224421289108491
2022-10-08,11.84038061867922
2022-10-09,13.632651370852827
2022-10-10,15.871172770989787
2022-10-11,14.173614593157957
2022-10-12,3.6439956128656092
2022-10-13,9.155608570578906
2022-10-14,0.7697984160817342
2022-10-15,-12.397236325140039
2022-10-16,-12.397236325140039
2022-10-17,8.851426784128215
2022-10-18,9.48710258077513
2022-10-19,-10.206071212173967
2022-10-20,6.964443457612838
2022-10-21,-9.475682841185279
2022-10-22,-9.475682841185279
2022-10-23,1.3581179255577602
2022-10-24,9.534458867946022
2022-10-25,23.8107322775236
2022-10-26,29.863308457542033
2022-10-27,12.17187462887545
2022-10-28,5.8351607258316776
2022-10-29,-2.1991113550439145
2022-10-30,-1.5634355583970034
2022-10-31,19.428402051591455
2022-11-01,55.73108322859688
2022-11-02,65.2461761148752
2022-11-03,47.36531713752506
2022-11-04,21.031247655081508
2022-11-05,18.10969417112674
2022-11-06,13.916789093878158
2022-11-07,38.43854376072276
2022-11-08,18.10969417112674
2022-11-09,13.727363945194604
2022-11-10,14.315683454670626
2022-11-11,8.80407049695733
2022-11-12,12.029805767362781
2022-11-13,11.536198832228528
2022-11-14,11.346773683544974
2022-11-15,29.13292008655334
2022-11-16,46.188678118573016
2022-11-17,32.29125500636255
2022-11-18,20.794466219227054
2022-11-19,18.41387595757743
2022-11-20,9.345033719262467
2022-11-21,-1.4414107603096866
2022-11-22,15.046071825659318
2022-11-23,24.399051786999628
2022-11-24,26.684929474307467
2022-11-25,14.50510860335418
2022-11-26,20.415615921859946
2022-11-27,16.506848567636695
2022-11-28,25.528334518780774
2022-11-29,29.180276373724233
2022-11-30,44.822613950937416
2022-12-01,72.62472833567853
2022-12-02,67.95826038672104
2022-12-03,48.47455580588086
2022-12-04,46.567528415940124
2022-12-05,43.24708057119289
2022-12-06,38.6753251965772
2022-12-07,44.51843216448673
2022-12-08,48.40715545528462
2022-12-09,38.72268148374808
2022-12-10,28.003637354772188
2022-12-11,33.94145689702348
2022-12-12,37.54604246479605
2022-12-13,34.29299497064506
2022-12-14,27.672143344575957
2022-12-15,23.763375990352706
2022-12-16,25.717759667464335
2022-12-17,17.636131299417855
2022-12-18,11.29941739637409
2022-12-19,17.00045550277094
2022-12-20,0.7497543526563852
2022-12-21,10.947879322752506
2022-12-22,10.758454174068952
2022-12-23,6.470836522478592
2022-12-24,-6.554129357230519
2022-12-25,-9.475682841185279
2022-12-26,5.057416067672101
2022-12-27,5.7878044386607925
2022-12-28,-2.9021875022870667
2022-12-29,24.54112064851229
2022-12-30,16.45949228046581
2022-12-31,21.288073154361307
2023-01-01,-2.9021875022870667
